AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LILA,LILAK,LRCX,MAR,MAT,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTES,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,QRTEA,REGN,ROST,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TMUS,TSCO,TSLA,TXN,ULTA,USD,VIAB,VOD,VRSK,VRTX,WBA,WDC,WYNN,XLNX,XRAY
41.18,228.62,274.715,92.86,151.57,155.8743,72.4,394.23,138.92,38.225,208.29,2025.1008,83.04,251.2487,229.5,357.17,2006.335,99.405,44.125,90.76,64.305,117.97,323.0516,35.245,235.9,48.955,74.85,198.65,37.255,77.46,111.55,32.55,29.93,35.58,81.985,118,32.755,96.1,131.47,58.355,163.7734,82.17,45.77,46.185,78.2916,1202.3687,1214.49,106.3,41.14,86.8,250.65,370.64,69.36,46.6,228.64,576.085,120.27,25.78,55.48,101.58,28.31,27.6,21.24,20.96,151.1,130.24,16.025,79.33,43,343.8719,58.17,115.505,45.67,56.96,36.99,57.75,385.7907,236.08,289.17,346.48,73.93,69.32,87.845,73.18,21.88,406.44,99.74,55.875,177.9908,6.24,47.465,92.035,21.0016,70.48,90.96,307.07,108.34,284.6,1,32.35,21.435,120.99,194.23,73.28,58.54,125.97,80.33,37.99
41.175,228.62,274.715,92.86,151.57,155.8743,72.4,394.23,138.92,38.225,208.27,2025.1008,83.04,251.2487,229.5,357.17,2006.335,99.405,44.125,90.77,64.305,117.97,323.0516,35.245,235.88,48.955,74.8345,198.65,37.255,77.46,111.5525,32.55,29.93,35.58,81.985,118,32.755,96.1,131.47,58.355,163.7734,82.17,45.77,46.185,78.2916,1202.3687,1214.49,106.3,41.14,86.8,250.65,370.64,69.36,46.595,228.64,576.085,120.27,25.78,55.475,101.58,28.31,27.6,21.24,20.96,151.1,130.24,16.025,79.33,43,343.8719,58.17,115.505,45.67,56.96,36.99,57.75,385.7907,236.08,289.1665,346.48,73.93,69.32,87.85,73.18,21.88,406.44,99.74,55.875,177.9908,6.24,47.465,92.035,21.0016,70.48,90.96,307.1,108.33,284.5,1,32.35,21.435,120.99,194.23,73.28,58.54,125.97,80.33,37.99
41.17,228.625,274.715,92.86,151.57,155.8743,72.4,394.23,138.92,38.195,208.27,2025.1008,83.04,251.23,229.5,357.17,2006.335,99.405,44.125,90.755,64.305,117.97,323.0516,35.245,235.88,48.955,74.8345,198.66,37.255,77.46,111.5525,32.55,29.93,35.58,81.985,118,32.755,96.1,131.47,58.355,163.75,82.17,45.77,46.185,78.2916,1202.3687,1214.49,106.3,41.14,86.815,250.65,370.64,69.36,46.59,228.64,576.085,120.27,25.78,55.475,101.57,28.31,27.6,21.24,20.96,151.06,130.24,16.025,79.349,42.99,343.8719,58.17,115.5,45.65,56.96,36.99,57.75,385.7907,236.08,289.1665,346.48,73.93,69.32,87.85,73.18,21.88,406.44,99.7398,55.875,177.9908,6.24,47.465,92.04,21.0016,70.48,90.96,307.1,108.33,284.5,1,32.35,21.435,121.0158,194.23,73.28,58.54,125.97,80.33,37.99
41.17,228.6204,274.715,92.86,151.57,155.8743,72.4,394.23,138.92,38.195,208.27,2025.1008,83.04,251.23,229.5,357.17,2006.335,99.405,44.125,90.755,64.305,117.96,323.0516,35.245,235.88,48.955,74.8345,198.6,37.255,77.46,111.5525,32.55,29.93,35.58,81.985,118.01,32.755,96.1,131.47,58.35,163.75,82.17,45.77,46.185,78.2916,1202.3687,1214.49,106.3,41.14,86.81,250.65,370.64,69.36,46.585,228.64,576.085,120.27,25.78,55.475,101.57,28.31,27.6,21.27,20.96,151.06,130.24,16.025,79.349,42.99,343.8719,58.17,115.5,45.655,56.96,36.99,57.75,385.7907,236.08,289.1665,346.48,73.93,69.31,87.85,73.18,21.88,406.44,99.7398,55.88,177.9908,6.24,47.465,92.04,21.0016,70.48,90.96,307.11,108.32,284.5,1,32.34,21.435,121.0158,194.23,73.28,58.54,125.9,80.33,37.99
41.17,228.65,274.715,92.86,151.57,155.8743,72.4,394.32,138.92,38.21,208.27,2025.54,83.04,251.27,229.39,357.17,2006.335,99.405,44.125,90.76,64.31,117.96,323.0516,35.245,235.89,48.955,74.84,198.6,37.255,77.47,111.5525,32.55,29.93,35.58,81.985,118.01,32.755,96.1,131.47,58.35,163.78,82.17,45.77,46.185,78.29,1202.52,1214.57,106.3,41.14,86.81,250.65,370.64,69.36,46.6,228.64,576.085,120.27,25.78,55.475,101.57,28.32,27.6,21.27,20.96,151.06,130.24,16.025,79.37,42.99,343.8719,58.17,115.51,45.66,56.96,36.99,57.75,385.768,236.08,289.19,346.48,73.93,69.31,87.86,73.18,21.88,406.44,99.735,55.89,177.9908,6.24,47.465,92.04,21.0016,70.48,90.96,307.11,108.33,284.5,1,32.34,21.435,121.0158,194.23,73.28,58.54,125.9,80.34,37.99
41.17,228.6825,274.715,92.86,151.57,155.8743,72.4,394.32,138.92,38.22,208.2492,2025.54,83.025,251.27,229.39,357.17,2006.335,99.405,44.125,90.75,64.31,117.96,323.0516,35.245,235.89,48.955,74.84,198.6,37.255,77.47,111.57,32.55,29.93,35.58,81.985,118.002,32.755,96.1,131.47,58.35,163.78,82.17,45.77,46.185,78.29,1202.52,1214.57,106.3,41.14,86.81,250.65,370.64,69.36,46.6,228.64,576.085,120.27,25.785,55.48,101.57,28.32,27.6,21.27,20.96,151.06,130.24,16.025,79.37,42.99,343.8719,58.17,115.52,45.66,56.96,36.99,57.75,385.79,236.08,289.1753,346.48,73.93,69.31,87.875,73.18,21.88,406.44,99.735,55.89,178,6.24,47.465,92.04,21,70.48,90.96,307.11,108.33,284.5,1,32.34,21.435,121.0158,194.23,73.28,58.54,125.9,80.34,37.99
41.18,228.7,274.715,92.86,151.57,155.89,72.4,394.32,138.92,38.2299,208.2492,2025.95,83.03,251.27,229.39,357.17,2006.335,99.405,44.125,90.755,64.31,117.96,323.0516,35.245,235.9,48.96,74.84,198.59,37.255,77.47,111.57,32.55,29.93,35.58,81.985,118.002,32.77,96.1,131.505,58.35,163.78,82.17,45.77,46.185,78.29,1202.52,1214.655,106.3,41.14,86.81,250.65,370.64,69.36,46.61,228.64,576.085,120.27,25.785,55.48,101.57,28.33,27.61,21.27,20.96,151.06,130.25,16.025,79.37,42.985,343.8719,58.17,115.53,45.67,56.98,36.99,57.77,385.87,236.08,289.1753,346.48,73.93,69.305,87.88,73.18,21.88,406.44,99.735,55.89,178,6.24,47.465,92.04,21,70.48,90.96,307.19,108.35,284.5,1,32.335,21.435,121.0158,194.34,73.26,58.535,125.9,80.34,37.99
41.18,228.72,274.8,92.86,151.57,155.89,72.4,394.48,138.92,38.2299,208.2492,2025.95,83.03,251.27,229.39,357.17,2006.335,99.405,44.125,90.755,64.31,117.96,323.0516,35.245,235.9,48.97,74.845,198.59,37.25,77.47,111.59,32.55,29.93,35.58,81.985,118.02,32.775,96.1,131.515,58.35,163.8301,82.17,45.77,46.185,78.29,1202.52,1214.655,106.3,41.14,86.81,250.65,370.64,69.36,46.61,228.69,576.07,120.27,25.785,55.4834,101.57,28.33,27.61,21.27,20.96,151.06,130.25,16.025,79.37,42.99,343.8719,58.17,115.54,45.67,56.98,36.99,57.77,385.87,236.08,289.215,346.48,73.94,69.305,87.885,73.18,21.88,406.44,99.735,55.89,178.04,6.25,47.465,92.07,21,70.48,90.96,307.101,108.35,284.5,1,32.335,21.4375,121.0158,194.34,73.26,58.535,125.9,80.34,37.99
41.18,228.71,274.83,92.89,151.57,155.89,72.4,394.48,138.92,38.2299,208.31,2025.95,83.03,251.33,229.39,357.17,2006.335,99.405,44.125,90.755,64.31,117.96,323.0516,35.245,235.9,48.97,74.85,198.59,37.25,77.49,111.61,32.55,29.93,35.58,82.03,118.02,32.775,96.1,131.48,58.35,163.84,82.17,45.77,46.185,78.29,1202.52,1214.55,106.3,41.14,86.81,250.65,370.62,69.36,46.62,228.69,576.18,120.27,25.7899,55.49,101.57,28.33,27.61,21.27,20.96,151.06,130.27,16.025,79.41,42.99,343.8719,58.17,115.54,45.68,56.99,36.99,57.77,385.87,236.08,289.2308,346.48,73.94,69.32,87.885,73.18,21.88,406.44,99.735,55.89,178.1,6.24,47.465,92.07,21,70.48,90.96,307.1542,108.35,284.5,1,32.335,21.44,121.0158,194.34,73.26,58.535,125.9,80.37,37.99
41.18,228.73,274.83,92.89,151.57,155.89,72.41,394.48,138.92,38.2299,208.31,2026.3997,83.03,251.33,229.39,357.17,2006.335,99.405,44.125,90.755,64.31,117.96,323.0516,35.245,235.9,48.97,74.85,198.59,37.25,77.49,111.61,32.55,29.93,35.58,82.03,118.02,32.775,96.12,131.46,58.35,163.84,82.17,45.79,46.19,78.3,1202.74,1214.55,106.3,41.14,86.81,250.65,370.62,69.36,46.62,228.69,576.18,120.27,25.7899,55.49,101.57,28.33,27.63,21.27,20.96,151.06,130.27,16.025,79.41,42.985,343.8719,58.17,115.543,45.68,56.99,37,57.77,385.87,236.08,289.21,346.48,73.94,69.32,87.88,73.18,21.88,406.44,99.735,55.89,178.1,6.24,47.465,92.04,21,70.48,90.96,307.2556,108.35,284.5,1,32.335,21.44,121.0158,194.34,73.27,58.535,125.87,80.37,37.99
41.18,228.73,274.83,92.89,151.57,155.89,72.41,394.48,138.92,38.2299,208.31,2026.3997,83,251.35,229.39,357.17,2006.335,99.405,44.125,90.755,64.31,117.96,323.0516,35.2499,235.9,48.9699,74.85,198.525,37.25,77.49,111.61,32.55,29.93,35.58,82.03,118.025,32.775,96.12,131.46,58.35,163.84,82.17,45.79,46.19,78.3,1202.74,1214.55,106.3,41.14,86.81,250.65,370.62,69.36,46.63,228.69,576.18,120.27,25.7899,55.49,101.57,28.33,27.62,21.27,20.96,151.06,130.27,16.025,79.41,42.985,343.8719,58.17,115.55,45.68,56.99,37,57.77,386.02,236.08,289.21,346.48,73.94,69.32,87.88,73.19,21.88,406.44,99.735,55.89,178.1,6.24,47.465,92.04,21,70.48,90.96,307.13,108.355,284.5,1,32.335,21.44,121.08,194.27,73.28,58.535,125.87,80.37,37.99
41.18,228.75,274.83,92.89,151.57,155.89,72.41,394.48,138.92,38.2299,208.31,2026.47,83.01,251.35,229.39,357.17,2006.335,99.405,44.125,90.755,64.31,117.96,323.0516,35.245,235.9,48.9699,74.85,198.525,37.25,77.49,111.62,32.55,29.93,35.58,82.03,118.025,32.775,96.12,131.46,58.35,163.84,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.36,46.63,228.69,576.18,120.255,25.7899,55.49,101.57,28.34,27.62,21.27,20.96,151.06,130.3,16.025,79.41,42.985,343.8719,58.17,115.5401,45.68,56.99,37,57.77,386.05,236.08,289.21,346.48,73.94,69.32,87.8806,73.19,21.88,406.44,99.735,55.89,178.1,6.245,47.465,92.04,21,70.48,90.96,307.13,108.35,284.5,1,32.335,21.44,121.08,194.27,73.28,58.535,125.87,80.37,37.99
41.18,228.76,274.83,92.89,151.57,155.89,72.41,394.48,138.96,38.2299,208.31,2026.47,82.97,251.35,229.39,357.17,2006.335,99.405,44.121,90.75,64.31,117.96,323.0516,35.245,235.9,48.9623,74.85,198.47,37.25,77.49,111.61,32.545,29.93,35.58,82.03,118,32.775,96.12,131.46,58.35,163.8074,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.36,46.62,228.69,576.18,120.255,25.7899,55.5,101.57,28.34,27.62,21.27,20.96,151.08,130.3,16.025,79.41,42.985,343.8719,58.17,115.54,45.675,56.99,37,57.77,386.05,236.08,289.21,346.48,73.94,69.32,87.88,73.1807,21.88,406.44,99.735,55.8865,178.1,6.24,47.48,92.04,21.01,70.48,90.96,307.13,108.36,284.5,1,32.335,21.44,121.08,194.27,73.28,58.5454,125.87,80.37,37.99
41.175,228.74,274.83,92.89,151.57,155.89,72.41,394.48,138.92,38.225,208.31,2026.47,82.98,251.35,229.39,357.17,2006.335,99.405,44.121,90.74,64.31,117.96,323.0516,35.245,235.9,48.9623,74.8424,198.47,37.25,77.49,111.61,32.545,29.93,35.58,82.03,118,32.775,96.12,131.46,58.34,163.8074,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.61,228.69,576.18,120.255,25.7899,55.51,101.57,28.34,27.62,21.27,20.96,151.09,130.3,16.025,79.41,42.985,343.8719,58.17,115.545,45.675,56.99,37,57.77,385.94,236.08,289.21,346.48,73.94,69.32,87.88,73.1807,21.88,406.44,99.735,55.8865,178.1,6.245,47.49,92.04,21.01,70.48,90.96,307.15,108.36,284.5,1,32.335,21.45,121.08,194.27,73.28,58.5454,125.9,80.37,37.9901
41.175,228.74,274.83,92.89,151.57,155.89,72.41,394.48,138.92,38.23,208.31,2026.47,82.98,251.35,229.39,357.17,2006.335,99.405,44.121,90.74,64.31,117.96,323.0516,35.245,235.9,48.9623,74.85,198.47,37.25,77.49,111.61,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.8074,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.61,228.69,576.18,120.255,25.7899,55.51,101.57,28.34,27.62,21.27,20.96,151.12,130.3,16.025,79.41,42.985,343.8719,58.17,115.546,45.675,56.99,37,57.77,386,236.08,289.24,346.48,73.94,69.32,87.88,73.1807,21.88,406.44,99.735,55.8865,178.1,6.245,47.5,92.06,21.01,70.48,90.96,307.12,108.36,284.5,1,32.335,21.45,121.08,194.27,73.3,58.5454,125.9,80.37,37.9901
41.175,228.7773,274.83,92.89,151.57,155.89,72.41,394.48,138.92,38.23,208.31,2026.47,83.005,251.35,229.39,357.17,2006.335,99.405,44.121,90.735,64.31,117.96,323.0516,35.245,235.9,48.9623,74.845,198.47,37.25,77.49,111.615,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.85,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.6101,228.69,576.18,120.255,25.7899,55.5,101.57,28.34,27.62,21.27,20.96,151.12,130.3,16.035,79.41,42.985,343.99,58.17,115.546,45.675,56.99,36.99,57.77,386,236.08,289.25,346.48,73.94,69.32,87.88,73.1807,21.88,406.44,99.735,55.8865,178.1,6.245,47.5,92.06,21.01,70.48,90.96,307.181,108.35,284.5,1,32.335,21.45,121.08,194.27,73.3,58.5454,125.9,80.37,38
41.175,228.77,274.83,92.89,151.6,155.89,72.41,394.48,138.92,38.24,208.31,2026.47,82.99,251.35,229.39,357.17,2006.335,99.4,44.121,90.735,64.31,117.96,323.0516,35.245,235.9,48.9623,74.845,198.47,37.25,77.5,111.615,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.81,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.6101,228.69,576.18,120.255,25.7899,55.5,101.57,28.34,27.62,21.27,20.96,151.12,130.3,16.035,79.41,42.985,343.99,58.17,115.545,45.675,56.99,36.99,57.77,386,236.08,289.25,346.48,73.94,69.32,87.8741,73.1807,21.88,406.44,99.735,55.8865,178.1,6.245,47.5,92.06,21.01,70.48,90.96,307.2112,108.35,284.5,1,32.335,21.45,121.08,194.27,73.31,58.5454,125.9,80.37,38
41.175,228.7652,274.83,92.89,151.6,155.89,72.41,394.48,138.92,38.24,208.31,2026.305,83,251.35,229.39,357.17,2006.335,99.4,44.121,90.735,64.31,117.96,323.0516,35.245,235.9,48.965,74.845,198.47,37.25,77.505,111.615,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.79,82.17,45.775,46.2,78.3,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.6101,228.69,576.18,120.255,25.79,55.51,101.57,28.34,27.63,21.27,20.96,151.12,130.3,16.035,79.41,42.99,343.99,58.17,115.545,45.675,56.99,36.99,57.75,385.96,236.08,289.25,346.48,73.94,69.32,87.8741,73.1807,21.88,406.44,99.735,55.8865,178.1,6.24,47.5,92.06,21.01,70.48,90.96,307.2112,108.35,284.5,1,32.335,21.45,121.08,194.27,73.31,58.5454,125.9,80.37,38
41.175,228.78,274.83,92.89,151.6,155.89,72.41,394.48,138.92,38.24,208.31,2026.305,82.996,251.47,229.39,357.17,2006.335,99.4,44.121,90.74,64.31,117.96,323.0516,35.245,235.9,48.965,74.845,198.47,37.25,77.505,111.615,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.79,82.17,45.775,46.2,78.2901,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.617,228.69,576.18,120.255,25.785,55.51,101.605,28.34,27.63,21.27,20.96,151.12,130.3,16.035,79.41,42.99,343.99,58.17,115.545,45.675,56.99,36.99,57.75,385.96,236.08,289.25,346.48,73.94,69.32,87.8741,73.1807,21.88,406.44,99.735,55.8865,178.1,6.245,47.5,92.06,21.005,70.48,90.96,307.22,108.35,284.5,1,32.335,21.45,121.08,194.27,73.3081,58.54,125.9,80.37,38
41.175,228.78,274.83,92.89,151.6,155.86,72.3945,394.48,138.92,38.24,208.31,2026.305,82.996,251.47,229.39,357.17,2006.335,99.4,44.121,90.74,64.31,117.96,323.0516,35.245,235.9,48.965,74.845,198.4,37.25,77.505,111.615,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.76,82.17,45.775,46.2,78.2901,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.615,228.69,576.18,120.255,25.785,55.51,101.605,28.34,27.63,21.27,20.96,151.12,130.3,16.035,79.41,42.99,343.99,58.17,115.545,45.675,56.984,36.99,57.75,385.96,236.08,289.25,346.48,73.94,69.32,87.88,73.1807,21.88,406.44,99.735,55.8865,178.1,6.24,47.47,92.06,21.005,70.48,90.96,307.22,108.35,284.5,1,32.335,21.45,121.08,194.27,73.3081,58.54,125.9,80.37,38
41.175,228.7993,274.83,92.89,151.6199,155.86,72.3945,394.48,138.92,38.24,208.31,2026.26,82.996,251.47,229.39,357.17,2006.335,99.4,44.121,90.725,64.31,117.96,323.0516,35.245,235.9,48.9699,74.85,198.4,37.25,77.505,111.615,32.5499,29.93,35.58,82.04,118,32.775,96.13,131.46,58.34,163.76,82.17,45.775,46.2,78.2901,1202.74,1214.55,106.3,41.15,86.81,250.65,370.62,69.33,46.615,228.69,576.18,120.255,25.785,55.51,101.605,28.34,27.63,21.27,20.96,151.12,130.3,16.035,79.41,42.99,344.11,58.17,115.55,45.675,56.984,36.99,57.75,386.05,235.99,289.2795,346.48,73.94,69.32,87.88,73.19,21.88,406.44,99.735,55.89,178.1,6.24,47.47,92.06,21,70.48,90.96,307.15,108.35,284.5,1,32.335,21.45,121.13,194.27,73.3099,58.54,125.9,80.37,38.0069
41.175,228.7801,274.83,92.89,151.6199,155.86,72.3945,394.48,138.92,38.25,208.3,2026.26,82.996,251.41,229.39,357.17,2006.335,99.4,44.121,90.725,64.31,117.96,322.965,35.25,235.9,48.9699,74.85,198.31,37.2572,77.51,111.615,32.5499,29.93,35.57,82.04,118,32.775,96.13,131.46,58.34,163.81,82.17,45.775,46.2,78.2901,1202.74,1214.94,106.3,41.15,86.81,250.65,370.62,69.33,46.62,228.69,576.18,120.255,25.785,55.52,101.605,28.34,27.63,21.27,20.96,151.14,130.33,16.035,79.41,42.99,344.11,58.18,115.544,45.675,56.99,37,57.75,386.005,235.99,289.39,346.48,73.94,69.32,87.88,73.19,21.88,406.44,99.735,55.89,178.1,6.24,47.47,92.06,21,70.48,90.96,307.09,108.35,284.5,1,32.335,21.455,121.13,194.27,73.3099,58.54,125.9,80.37,38.0069
41.175,228.8,274.9,92.89,151.6199,155.86,72.3945,394.59,138.92,38.25,208.29,2026.26,83.01,251.41,229.39,357.27,2006.335,99.4,44.121,90.75,64.32,117.96,322.965,35.25,235.9,48.9699,74.85,198.31,37.255,77.51,111.615,32.5499,29.93,35.57,82.04,118,32.775,96.13,131.46,58.3599,163.8,82.1799,45.78,46.2,78.3,1202.74,1214.94,106.3,41.15,86.81,250.65,370.62,69.33,46.63,228.69,576.18,120.255,25.785,55.525,101.605,28.34,27.63,21.27,20.96,151.14,130.33,16.035,79.41,42.99,344.21,58.17,115.544,45.675,56.99,37,57.75,386.005,235.99,289.39,346.48,73.94,69.32,87.88,73.19,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21,70.48,90.96,307.1258,108.35,284.5,1,32.335,21.455,121.13,194.27,73.3099,58.54,125.9,80.39,38.0069
41.175,228.77,274.89,92.89,151.6199,155.86,72.3945,394.5,138.92,38.25,208.29,2026.26,83.01,251.41,229.39,357.36,2006.335,99.4,44.121,90.74,64.32,117.96,322.965,35.245,235.9,48.9699,74.85,198.31,37.255,77.51,111.615,32.5499,29.93,35.57,82.04,118,32.775,96.13,131.46,58.3599,163.8,82.1799,45.78,46.2,78.305,1202.87,1214.94,106.3,41.15,86.83,250.65,370.62,69.33,46.63,228.69,576.36,120.255,25.7839,55.525,101.605,28.34,27.63,21.19,20.93,151.14,130.33,16.035,79.41,42.99,344.21,58.17,115.544,45.68,56.99,37,57.75,386.0856,235.99,289.419,346.37,73.94,69.32,87.86,73.195,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21,70.48,90.96,307.1,108.35,284.5,1,32.335,21.455,121.13,194.27,73.3099,58.54,125.9,80.3875,38.0069
41.175,228.7396,274.89,92.89,151.6199,155.86,72.3945,394.5,138.92,38.25,208.29,2026.26,83.01,251.41,229.39,357.39,2006.335,99.4,44.121,90.74,64.32,117.96,322.965,35.245,235.9,48.9699,74.855,198.31,37.255,77.51,111.615,32.5499,29.93,35.57,82.04,118,32.775,96.13,131.46,58.3599,163.79,82.1799,45.79,46.2,78.305,1202.87,1214.94,106.3,41.15,86.83,250.65,370.62,69.33,46.62,228.69,576.36,120.255,25.785,55.525,101.605,28.34,27.63,21.19,20.93,151.13,130.33,16.035,79.41,42.99,344.21,58.17,115.545,45.68,56.99,37,57.75,386,235.99,289.35,346.37,73.94,69.32,87.8625,73.195,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21,70.5,90.96,307.07,108.35,284.5,1,32.335,21.455,121.13,194.27,73.3099,58.54,125.9,80.4,38.0069
41.175,228.7396,274.89,92.9,151.6199,155.86,72.3945,394.5,138.92,38.25,208.29,2025.6101,83.01,251.41,229.39,357.39,2006.335,99.38,44.121,90.76,64.32,117.96,322.965,35.245,235.9,48.9699,74.855,198.31,37.255,77.51,111.6,32.5499,29.93,35.57,82.04,118,32.775,96.13,131.46,58.3599,163.79,82.16,45.79,46.2,78.305,1202.87,1214.94,106.3,41.15,86.83,250.65,370.64,69.33,46.61,228.69,576.36,120.255,25.785,55.525,101.605,28.34,27.63,21.19,20.93,151.13,130.33,16.035,79.41,42.99,344.21,58.17,115.54,45.68,56.99,37,57.75,386,235.99,289.35,346.37,73.94,69.32,87.87,73.19,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21,70.5,90.96,307.015,108.35,284.5,1,32.335,21.455,121.13,194.27,73.3099,58.5375,125.81,80.44,38.0069
41.175,228.75,274.89,92.9,151.6199,155.86,72.3945,394.5,138.92,38.25,208.28,2025.995,83.01,251.41,229.39,357.39,2006.335,99.38,44.121,90.775,64.32,117.96,322.965,35.245,235.9,48.9699,74.855,198.4,37.255,77.51,111.6,32.5499,29.93,35.57,82.04,118,32.775,96.1,131.46,58.3599,163.7783,82.16,45.79,46.2,78.305,1202.87,1214.94,106.25,41.15,86.83,250.65,370.64,69.33,46.61,228.69,576.36,120.255,25.785,55.52,101.605,28.34,27.63,21.19,20.93,151.13,130.33,16.035,79.41,42.99,344.21,58.17,115.54,45.68,56.99,37,57.75,386,235.965,289.3608,346.25,73.94,69.32,87.87,73.19,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21.02,70.5,90.97,306.7201,108.35,284.5,1,32.335,21.455,121.13,194.27,73.31,58.5375,125.81,80.44,38.0069
41.175,228.75,274.89,92.9,151.5726,155.86,72.3945,394.5,138.92,38.25,208.28,2025.995,83.01,251.41,229.39,357.39,2006.335,99.38,44.121,90.775,64.32,117.96,322.965,35.245,235.9,48.9699,74.855,198.4,37.255,77.52,111.6,32.5499,29.93,35.57,82.04,118,32.77,96.1,131.46,58.3599,163.7783,82.16,45.79,46.2,78.305,1202.87,1214.94,106.22,41.15,86.83,250.65,370.64,69.33,46.61,228.69,576.36,120.255,25.785,55.525,101.605,28.34,27.63,21.19,20.93,151.13,130.33,16.02,79.41,42.995,344.21,58.17,115.5329,45.68,56.99,37,57.75,386,235.965,289.3608,346.25,73.94,69.32,87.8799,73.19,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21.02,70.5,90.97,306.7201,108.35,284.5,1,32.335,21.455,121.13,194.27,73.31,58.5375,125.81,80.44,38.0069
41.175,228.73,274.89,92.9,151.5726,155.86,72.3945,394.5,138.92,38.25,208.27,2025.995,83.01,251.41,229.39,357.39,2006.335,99.38,44.121,90.765,64.32,117.96,322.965,35.245,235.9,48.9699,74.855,198.4,37.255,77.52,111.6,32.545,29.93,35.57,82.04,118,32.77,96.1,131.46,58.3599,163.7896,82.16,45.79,46.2,78.305,1202.87,1214.94,106.22,41.15,86.83,250.65,370.64,69.33,46.61,228.69,576.36,120.255,25.785,55.525,101.605,28.34,27.63,21.19,20.93,151.13,130.33,16.01,79.41,43,344.21,58.17,115.5329,45.68,56.99,37,57.75,385.9495,235.965,289.3608,346.25,73.94,69.32,87.88,73.19,21.88,406.47,99.735,55.89,178.1,6.24,47.47,92.06,21.02,70.5,90.97,306.85,108.35,284.5,1,32.335,21.4599,121.13,194.27,73.31,58.5375,125.81,80.46,38.0069
41.17,228.7301,274.89,92.9,151.5726,155.86,72.3945,394.5,138.92,38.25,208.27,2025.995,83.01,251.41,229.39,357.39,2006.335,99.38,44.12,90.765,64.32,117.96,322.965,35.245,235.9,48.9699,74.85,198.4,37.255,77.52,111.6,32.53,29.92,35.57,82.03,118,32.77,96.1,131.46,58.3599,163.7896,82.16,45.79,46.2,78.305,1202.87,1214.94,106.22,41.15,86.83,250.65,370.64,69.33,46.605,228.69,576.36,120.22,25.785,55.525,101.605,28.34,27.63,21.19,20.93,151.13,130.33,16.01,79.41,43,344.21,58.17,115.535,45.68,56.99,37,57.75,385.9495,235.965,289.3608,346.25,73.94,69.32,87.88,73.185,21.87,406.47,99.735,55.881,178.1,6.245,47.47,92.06,21.02,70.5,90.97,306.81,108.35,284.5,1,32.335,21.4599,121.13,194.27,73.31,58.5375,125.81,80.46,38.0069
